word_count,char_count,char_div4
28,161,40.25
61,349,87.25
58,315,78.75
131,768,192.0
338,1826,456.5
348,1910,477.5
15,78,19.5
105,669,167.25
105,669,167.25
194,1158,289.5
201,1247,311.75
93,576,144.0
201,1174,293.5
34,199,49.75
164,1086,271.5
223,1366,341.5
181,1150,287.5
120,773,193.25
1,11,2.75
20,160,40.0
351,2373,593.25
26,190,47.5
164,912,228.0
197,1104,276.0
215,1176,294.0
108,751,187.75
79,478,119.5
84,507,126.75
101,602,150.5
78,473,118.25
21,124,31.0
29,160,40.0
22,119,29.75
493,3415,853.75
473,4255,1063.75
352,2950,737.5
222,1420,355.0
361,2151,537.75
20,94,23.5
31,177,44.25
29,166,41.5
10,47,11.75
40,220,55.0
85,514,128.5
142,873,218.25
92,621,155.25
143,960,240.0
51,291,72.75
48,292,73.0
77,401,100.25
5,71,17.75
288,1604,401.0
471,2722,680.5
20,105,26.25
26,143,35.75
42,230,57.5
150,869,217.25
171,960,240.0
23,122,30.5
8,102,25.5
25,150,37.5
222,1343,335.75
348,2022,505.5
37,223,55.75
63,389,97.25
8,41,10.25
8,41,10.25
52,288,72.0
29,253,63.25
220,1427,356.75
51,326,81.5
2,317,79.25
164,915,228.75
47,320,80.0
7,39,9.75
1,1,0.25
4,23,5.75
154,967,241.75
14,87,21.75
151,944,236.0
44,296,74.0
109,705,176.25
16,94,23.5
53,336,84.0
86,547,136.75
136,827,206.75
103,651,162.75
8,38,9.5
15,79,19.75
8,51,12.75
71,406,101.5
29,195,48.75
3,14,3.5
11,68,17.0
1,1,0.25
1,1,0.25
53,313,78.25
59,449,112.25
96,786,196.5
75,560,140.0
32,513,128.25
1,47,11.75
1,61,15.25
1,36,9.0
27,149,37.25
99,555,138.75
118,738,184.5
229,1399,349.75
171,983,245.75
21,112,28.0
166,951,237.75
212,1131,282.75
1,1,0.25
100,581,145.25
109,645,161.25
29,158,39.5
476,2614,653.5
54,353,88.25
13,82,20.5
103,626,156.5
63,406,101.5
60,392,98.0
18,127,31.75
14,107,26.75
29,192,48.0
109,743,185.75
16,98,24.5
260,1780,445.0
323,1618,404.5
289,1751,437.75
310,1872,468.0
87,482,120.5
370,2840,710.0
114,858,214.5
19,71,17.75
1,1,0.25
1,15,3.75
14,92,23.0
11,73,18.25
10,73,18.25
10,75,18.75
7,61,15.25
14,87,21.75
165,985,246.25
130,779,194.75
35,221,55.25
124,672,168.0
148,876,219.0
172,1030,257.5
111,670,167.5
1,6,1.5
15,116,29.0
4,19,4.75
6,49,12.25
7,59,14.75
8,67,16.75
5,26,6.5
5,26,6.5
2,7,1.75
7,51,12.75
3,13,3.25
8,66,16.5
6,42,10.5
3,13,3.25
7,34,8.5
1,3,0.75
185,1145,286.25
8,37,9.25
6,31,7.75
13,74,18.5
35,182,45.5
44,236,59.0
39,238,59.5
49,247,61.75
80,427,106.75
60,315,78.75
80,420,105.0
64,346,86.5
70,374,93.5
49,247,61.75
238,1523,380.75
37,351,87.75
278,1873,468.25
368,2485,621.25
335,2543,635.75
6,34,8.5
16,88,22.0
45,238,59.5
23,108,27.0
274,1601,400.25
6,27,6.75
4,13,3.25
350,2309,577.25
5,27,6.75
65,358,89.5
24,119,29.75
121,784,196.0
25,131,32.75
56,371,92.75
265,1809,452.25
56,355,88.75
38,265,66.25
79,506,126.5
162,1041,260.25
1,10,2.5
189,1207,301.75
95,567,141.75
152,870,217.5
175,1162,290.5
169,1102,275.5
12,71,17.75
33,198,49.5
295,2114,528.5
8,40,10.0
22,142,35.5
10,59,14.75
38,231,57.75
103,574,143.5
150,951,237.75
86,597,149.25
77,451,112.75
92,573,143.25
144,985,246.25
140,928,232.0
213,1423,355.75
166,1014,253.5
192,1230,307.5
23,166,41.5
125,826,206.5
169,1104,276.0
163,1124,281.0
74,462,115.5
121,757,189.25
85,572,143.0
187,1183,295.75
63,424,106.0
157,1100,275.0
163,1120,280.0
39,230,57.5
44,309,77.25
74,509,127.25
74,510,127.5
55,351,87.75
55,351,87.75
98,628,157.0
59,432,108.0
47,288,72.0
103,638,159.5
43,253,63.25
210,1444,361.0
87,605,151.25
54,290,72.5
72,377,94.25
70,425,106.25
6,36,9.0
33,250,62.5
49,295,73.75
52,341,85.25
21,135,33.75
35,278,69.5
9,53,13.25
54,313,78.25
63,445,111.25
96,595,148.75
96,563,140.75
92,571,142.75
95,584,146.0
65,398,99.5
216,1455,363.75
80,520,130.0
27,142,35.5
57,455,113.75
56,334,83.5
181,1033,258.25
247,1628,407.0
87,519,129.75
81,464,116.0
164,1075,268.75
244,1655,413.75
90,632,158.0
132,886,221.5
137,986,246.5
183,1310,327.5
6,38,9.5
58,367,91.75
249,1971,492.75
45,331,82.75
54,454,113.5
241,2053,513.25
171,1340,335.0
212,1567,391.75
104,623,155.75
103,619,154.75
20,120,30.0
18,138,34.5
133,1011,252.75
186,1408,352.0
98,715,178.75
4,45,11.25
8,82,20.5
12,121,30.25
25,223,55.75
4,22,5.5
260,1383,345.75
199,1149,287.25
45,253,63.25
61,349,87.25
34,194,48.5
50,320,80.0
74,431,107.75
120,737,184.25
150,909,227.25
193,1221,305.25
18,89,22.25
46,279,69.75
25,136,34.0
127,821,205.25
61,402,100.5
58,368,92.0
106,807,201.75
70,444,111.0
7,265,66.25
84,518,129.5
28,169,42.25
300,1711,427.75
205,1144,286.0
291,1647,411.75
144,816,204.0
39,210,52.5
352,2226,556.5
43,285,71.25
126,833,208.25
24,171,42.75
5,25,6.25
25,130,32.5
29,141,35.25
40,227,56.75
170,1104,276.0
83,496,124.0
333,2096,524.0
682,4269,1067.25
212,1109,277.25
282,1895,473.75
3,18,4.5
11,50,12.5
21,163,40.75
21,158,39.5
21,160,40.0
21,155,38.75
21,162,40.5
17,125,31.25
19,119,29.75
17,114,28.5
49,297,74.25
57,324,81.0
336,1954,488.5
135,923,230.75
146,785,196.25
82,450,112.5
71,405,101.25
79,461,115.25
83,485,121.25
77,426,106.5
81,485,121.25
133,844,211.0
276,1616,404.0
555,3216,804.0
1129,6564,1641.0
2251,13110,3277.5
9,48,12.0
52,278,69.5
51,318,79.5
104,583,145.75
92,525,131.25
81,468,117.0
120,708,177.0
183,1048,262.0
269,1715,428.75
306,1993,498.25
25,148,37.0
175,1082,270.5
289,1816,454.0
65,394,98.5
262,1673,418.25
163,969,242.25
243,1633,408.25
167,1289,322.25
1,1,0.25
7,34,8.5
6,27,6.75
6,32,8.0
121,800,200.0
255,1531,382.75
226,1385,346.25
255,1492,373.0
120,751,187.75
14,78,19.5
77,393,98.25
72,401,100.25
39,221,55.25
53,301,75.25
48,275,68.75
150,939,234.75
194,1144,286.0
198,1214,303.5
189,1319,329.75
292,1854,463.5
122,669,167.25
144,799,199.75
24,145,36.25
224,1506,376.5
1,1,0.25
115,705,176.25
103,593,148.25
137,887,221.75
125,1061,265.25
5,28,7.0
4,19,4.75
4,19,4.75
221,1401,350.25
164,1393,348.25
7,33,8.25
24,120,30.0
122,756,189.0
28,141,35.25
114,669,167.25
240,1233,308.25
75,442,110.5
18,235,58.75
1,1,0.25
28,152,38.0
81,661,165.25
54,329,82.25
124,859,214.75
33,195,48.75
38,214,53.5
127,1731,432.75
138,1580,395.0
106,1273,318.25
9,50,12.5
10,54,13.5
10,54,13.5
6,36,9.0
158,786,196.5
152,929,232.25
2,12,3.0
2,40,10.0
164,1035,258.75
112,667,166.75
83,485,121.25
74,408,102.0
19,96,24.0
18,100,25.0
95,561,140.25
246,1231,307.75
302,1557,389.25
126,685,171.25
20,100,25.0
24,134,33.5
99,565,141.25
173,966,241.5
161,917,229.25
150,846,211.5
201,1211,302.75
476,3252,813.0
16,96,24.0
222,1452,363.0
73,376,94.0
205,1309,327.25
76,746,186.5
142,798,199.5
211,1363,340.75
176,1168,292.0
105,1812,453.0
96,623,155.75
189,1130,282.5
92,537,134.25
185,1285,321.25
143,1019,254.75
107,765,191.25
6,43,10.75
121,762,190.5
84,449,112.25
279,1891,472.75
8,54,13.5
135,963,240.75
177,1145,286.25
105,561,140.25
100,569,142.25
237,1442,360.5
85,499,124.75
45,214,53.5
40,184,46.0
54,305,76.25
283,1898,474.5
68,527,131.75
123,918,229.5
14,65,16.25
197,1302,325.5
308,2091,522.75
62,308,77.0
1,2,0.5
6,29,7.25
10,91,22.75
45,282,70.5
197,1186,296.5
159,1105,276.25
214,1329,332.25
127,1608,402.0
173,1176,294.0
114,600,150.0
156,859,214.75
487,3251,812.75
1,4,1.0
188,1142,285.5
63,326,81.5
117,786,196.5
162,991,247.75
166,984,246.0
276,1801,450.25
132,723,180.75
94,537,134.25
254,1422,355.5
280,1719,429.75
99,528,132.0
310,1859,464.75
1,6,1.5
9,46,11.5
36,193,48.25
53,299,74.75
1,1,0.25
20,136,34.0
1,1,0.25
25,176,44.0
264,1644,411.0
8,43,10.75
17,99,24.75
191,1223,305.75
23,119,29.75
25,126,31.5
214,1405,351.25
23,148,37.0
127,854,213.5
200,1299,324.75
136,757,189.25
194,1232,308.0
115,685,171.25
122,659,164.75
122,659,164.75
40,251,62.75
132,825,206.25
47,253,63.25
83,481,120.25
426,3122,780.5
5,18,4.5
263,1570,392.5
306,1811,452.75
91,556,139.0
35,262,65.5
5,39,9.75
7,32,8.0
203,1621,405.25
51,291,72.75
110,659,164.75
151,930,232.5
11,53,13.25
95,579,144.75
19,111,27.75
16,83,20.75
30,132,33.0
41,234,58.5
123,749,187.25
23,158,39.5
8,72,18.0
19,136,34.0
207,1371,342.75
4,29,7.25
69,434,108.5
6,34,8.5
236,1486,371.5
249,1536,384.0
155,1243,310.75
56,326,81.5
61,483,120.75
133,809,202.25
520,3542,885.5
36,228,57.0
1,1,0.25
320,1813,453.25
296,1634,408.5
243,1254,313.5
235,1191,297.75
7,34,8.5
9,41,10.25
53,313,78.25
182,1123,280.75
244,1465,366.25
244,1465,366.25
180,1043,260.75
83,441,110.25
179,976,244.0
116,591,147.75
106,576,144.0
118,692,173.0
152,831,207.75
12,60,15.0
26,139,34.75
344,2175,543.75
231,1287,321.75
42,238,59.5
214,1240,310.0
2,12,3.0
6,40,10.0
5,26,6.5
4,27,6.75
2,12,3.0
5,26,6.5
186,1324,331.0
36,198,49.5
205,1352,338.0
86,629,157.25
10,50,12.5
29,165,41.25
204,1414,353.5
48,287,71.75
98,593,148.25
327,1735,433.75
203,1112,278.0
271,1498,374.5
6,169,42.25
1,4,1.0
224,942,235.5
156,1102,275.5
57,314,78.5
26,141,35.25
3,19,4.75
281,1727,431.75
89,630,157.5
188,1182,295.5
174,1218,304.5
192,1352,338.0
114,547,136.75
235,1669,417.25
1,3,0.75
188,1522,380.5
225,1280,320.0
146,897,224.25
177,869,217.25
9,57,14.25
33,185,46.25
38,230,57.5
53,314,78.5
44,255,63.75
91,667,166.75
165,878,219.5
48,347,86.75
84,601,150.25
110,726,181.5
189,1029,257.25
220,1210,302.5
181,1079,269.75
62,380,95.0
218,1351,337.75
119,632,158.0
7,29,7.25
3,349,87.25
10,455,113.75
44,326,81.5
200,1245,311.25
41,307,76.75
43,330,82.5
31,228,57.0
24,190,47.5
24,192,48.0
23,167,41.75
10,76,19.0
158,887,221.75
9,41,10.25
95,587,146.75
202,1364,341.0
244,1494,373.5
1,5,1.25
155,1017,254.25
295,1771,442.75
297,1765,441.25
314,1869,467.25
172,1466,366.5
66,395,98.75
1,10,2.5
73,533,133.25
83,546,136.5
35,169,42.25
19,123,30.75
310,1895,473.75
170,1153,288.25
51,356,89.0
73,458,114.5
171,1120,280.0
224,1411,352.75
120,692,173.0
82,469,117.25
246,1621,405.25
135,764,191.0
19,149,37.25
48,269,67.25
568,3596,899.0
31,228,57.0
100,585,146.25
37,208,52.0
27,139,34.75
89,594,148.5
40,263,65.75
14,106,26.5
14,106,26.5
262,1586,396.5
39,226,56.5
15,79,19.75
252,1670,417.5
58,354,88.5
367,2044,511.0
126,826,206.5
158,886,221.5
55,328,82.0
18,179,44.75
257,1561,390.25
528,2626,656.5
55,326,81.5
229,1362,340.5
301,1763,440.75
76,420,105.0
32,172,43.0
77,438,109.5
67,380,95.0
83,471,117.75
81,461,115.25
289,1677,419.25
198,1045,261.25
214,1214,303.5
131,889,222.25
59,394,98.5
273,1800,450.0
99,609,152.25
38,254,63.5
78,392,98.0
217,1196,299.0
22,121,30.25
48,273,68.25
385,2067,516.75
22,121,30.25
377,2125,531.25
22,121,30.25
22,121,30.25
1,1,0.25
292,1579,394.75
13,78,19.5
241,1383,345.75
215,1223,305.75
8,41,10.25
1,4,1.0
113,711,177.75
121,781,195.25
179,1247,311.75
138,945,236.25
196,1362,340.5
9,59,14.75
91,635,158.75
96,655,163.75
26,169,42.25
189,1123,280.75
235,1563,390.75
256,1282,320.5
246,1352,338.0
401,2535,633.75
291,1829,457.25
104,577,144.25
108,605,151.25
139,826,206.5
104,589,147.25
134,780,195.0
134,776,194.0
139,840,210.0
292,1787,446.75
233,1613,403.25
55,339,84.75
139,809,202.25
116,741,185.25
232,1409,352.25
22,108,27.0
152,947,236.75
86,552,138.0
125,803,200.75
6,34,8.5
7,34,8.5
34,172,43.0
314,1831,457.75
109,648,162.0
3,12,3.0
228,1346,336.5
201,1120,280.0
175,1070,267.5
259,1529,382.25
266,1555,388.75
8,54,13.5
243,1570,392.5
255,1673,418.25
146,1004,251.0
302,1721,430.25
60,435,108.75
9,65,16.25
7,39,9.75
10,48,12.0
7,39,9.75
64,339,84.75
12,56,14.0
11,56,14.0
56,288,72.0
16,83,20.75
50,246,61.5
47,246,61.5
19,110,27.5
21,111,27.75
271,1446,361.5
178,967,241.75
141,783,195.75
23,146,36.5
23,139,34.75
166,799,199.75
217,901,225.25
2,12,3.0
69,438,109.5
8,47,11.75
70,408,102.0
68,409,102.25
96,592,148.0
87,548,137.0
57,384,96.0
86,540,135.0
97,607,151.75
30,162,40.5
85,469,117.25
209,1612,403.0
215,1245,311.25
85,510,127.5
35,182,45.5
128,610,152.5
125,831,207.75
162,1019,254.75
1,1,0.25
44,274,68.5
85,515,128.75
5,29,7.25
165,1071,267.75
18,116,29.0
12,72,18.0
7,32,8.0
143,812,203.0
123,733,183.25
104,683,170.75
36,208,52.0
159,947,236.75
108,537,134.25
200,1185,296.25
71,391,97.75
57,292,73.0
200,1369,342.25
26,151,37.75
284,1619,404.75
140,851,212.75
226,1381,345.25
80,519,129.75
49,302,75.5
108,577,144.25
124,674,168.5
242,1373,343.25
157,1116,279.0
341,1994,498.5
108,718,179.5
184,1100,275.0
108,701,175.25
26,188,47.0
54,330,82.5
17,86,21.5
24,112,28.0
181,1079,269.75
97,593,148.25
118,680,170.0
53,334,83.5
122,739,184.75
55,294,73.5
138,730,182.5
121,685,171.25
80,462,115.5
11,64,16.0
33,169,42.25
196,1148,287.0
226,1348,337.0
214,1217,304.25
72,389,97.25
291,1703,425.75
18,85,21.25
186,1311,327.75
184,1319,329.75
176,1359,339.75
127,954,238.5
85,677,169.25
97,790,197.5
114,823,205.75
96,728,182.0
76,602,150.5
108,872,218.0
86,631,157.75
89,733,183.25
41,305,76.25
28,199,49.75
70,512,128.0
19,116,29.0
359,2304,576.0
15,77,19.25
15,77,19.25
336,1855,463.75
154,1127,281.75
5,31,7.75
66,391,97.75
54,339,84.75
78,491,122.75
25,161,40.25
72,475,118.75
43,261,65.25
52,327,81.75
72,431,107.75
55,366,91.5
49,297,74.25
56,328,82.0
54,302,75.5
200,1085,271.25
226,1221,305.25
5,31,7.75
114,593,148.25
111,686,171.5
90,524,131.0
220,1283,320.75
1,1,0.25
1,1,0.25
103,645,161.25
1,4,1.0
189,1037,259.25
314,1765,441.25
158,1025,256.25
125,736,184.0
130,765,191.25
88,556,139.0
180,985,246.25
14,88,22.0
10,134,33.5
216,1344,336.0
2,21,5.25
28,162,40.5
73,399,99.75
340,2070,517.5
35,188,47.0
77,424,106.0
136,758,189.5
82,455,113.75
307,1886,471.5
314,2036,509.0
45,267,66.75
5,68,17.0
8,49,12.25
259,1551,387.75
108,695,173.75
63,412,103.0
134,797,199.25
69,391,97.75
20,112,28.0
75,411,102.75
74,369,92.25
81,456,114.0
6,28,7.0
47,291,72.75
193,1239,309.75
16,112,28.0
201,1299,324.75
151,912,228.0
186,1214,303.5
210,1480,370.0
250,1530,382.5
259,1640,410.0
304,2035,508.75
121,836,209.0
156,942,235.5
119,734,183.5
14,73,18.25
28,158,39.5
8,53,13.25
573,3136,784.0
11,70,17.5
202,1234,308.5
279,1561,390.25
44,251,62.75
188,1179,294.75
24,148,37.0
19,112,28.0
19,112,28.0
71,412,103.0
84,547,136.75
7,32,8.0
117,624,156.0
83,515,128.75
35,204,51.0
66,430,107.5
382,2448,612.0
1,1,0.25
124,686,171.5
161,954,238.5
184,1151,287.75
5,25,6.25
265,1454,363.5
486,3230,807.5
21,227,56.75
1,153,38.25
307,1861,465.25
256,1770,442.5
10,51,12.75
23,124,31.0
11,65,16.25
150,911,227.75
209,1710,427.5
166,1139,284.75
241,1668,417.0
2,25,6.25
167,1179,294.75
160,929,232.25
105,618,154.5
24,154,38.5
24,154,38.5
73,415,103.75
71,405,101.25
83,479,119.75
73,415,103.75
97,560,140.0
559,3103,775.75
177,1030,257.5
281,1849,462.25
39,204,51.0
44,268,67.0
43,242,60.5
205,1226,306.5
86,528,132.0
51,262,65.5
45,279,69.75
237,1338,334.5
87,518,129.5
7,32,8.0
35,200,50.0
15,99,24.75
158,889,222.25
130,624,156.0
144,796,199.0
142,794,198.5
116,710,177.5
32,181,45.25
24,165,41.25
6,48,12.0
13,69,17.25
82,475,118.75
63,363,90.75
184,1010,252.5
268,1640,410.0
176,985,246.25
231,1559,389.75
127,765,191.25
40,234,58.5
61,357,89.25
279,1641,410.25
209,1194,298.5
128,839,209.75
237,1356,339.0
24,150,37.5
283,1755,438.75
38,237,59.25
205,1390,347.5
88,492,123.0
106,635,158.75
6,30,7.5
79,465,116.25
33,189,47.25
151,874,218.5
115,611,152.75
47,247,61.75
78,335,83.75
220,1345,336.25
92,376,94.0
212,1323,330.75
145,1073,268.25
56,314,78.5
45,237,59.25
12,53,13.25
99,670,167.5
159,1010,252.5
6,36,9.0
2,17,4.25
2,17,4.25
2,17,4.25
88,480,120.0
180,1098,274.5
355,1834,458.5
44,275,68.75
6,26,6.5
3,25,6.25
9,60,15.0
1,6,1.5
2,18,4.5
268,1668,417.0
93,556,139.0
133,865,216.25
243,1532,383.0
62,391,97.75
34,181,45.25
66,414,103.5
66,414,103.5
156,847,211.75
383,2084,521.0
14,77,19.25
179,1355,338.75
108,611,152.75
14,48,12.0
154,657,164.25
410,1841,460.25
361,2008,502.0
294,1571,392.75
216,1200,300.0
314,1698,424.5
23,135,33.75
30,178,44.5
49,271,67.75
82,492,123.0
111,546,136.5
64,450,112.5
79,549,137.25
194,1350,337.5
176,1289,322.25
216,1602,400.5
44,278,69.5
136,955,238.75
347,2731,682.75
238,1475,368.75
145,792,198.0
54,300,75.0
194,1241,310.25
227,1450,362.5
169,1026,256.5
269,1484,371.0
331,2158,539.5
59,380,95.0
13,77,19.25
8,46,11.5
6,29,7.25
30,165,41.25
284,1517,379.25
321,2079,519.75
239,1869,467.25
38,200,50.0
282,1889,472.25
89,568,142.0
63,425,106.25
14,85,21.25
83,548,137.0
10,60,15.0
14,104,26.0
57,375,93.75
79,501,125.25
251,1950,487.5
251,1949,487.25
21,122,30.5
114,633,158.25
104,627,156.75
327,2001,500.25
321,1781,445.25
321,1781,445.25
517,2897,724.25
695,3878,969.5
1741,9761,2440.25
33,198,49.5
51,316,79.0
35,250,62.5
452,2860,715.0
252,1649,412.25
116,744,186.0
183,1170,292.5
177,1049,262.25
180,869,217.25
17,64,16.0
27,126,31.5
76,386,96.5
84,436,109.0
105,552,138.0
337,1928,482.0
250,1526,381.5
122,753,188.25
122,815,203.75
63,451,112.75
206,1382,345.5
149,963,240.75
25,146,36.5
16,79,19.75
25,145,36.25
47,286,71.5
242,1614,403.5
4,16,4.0
4,16,4.0
4,16,4.0
319,1968,492.0
324,1996,499.0
1,1,0.25
14,78,19.5
276,1677,419.25
148,902,225.5
155,978,244.5
1,27,6.75
65,297,74.25
32,184,46.0
145,933,233.25
130,764,191.0
125,697,174.25
276,1875,468.75
154,866,216.5
213,1229,307.25
486,3366,841.5
7,36,9.0
15,77,19.25
7,29,7.25
45,230,57.5
35,204,51.0
8,40,10.0
15,82,20.5
18,92,23.0
44,240,60.0
8,42,10.5
13,69,17.25
8,48,12.0
9,50,12.5
8,42,10.5
13,76,19.0
19,109,27.25
24,129,32.25
30,162,40.5
11,58,14.5
11,56,14.0
14,79,19.75
14,70,17.5
12,64,16.0
13,82,20.5
18,127,31.75
33,205,51.25
52,330,82.5
31,156,39.0
7,32,8.0
10,46,11.5
12,79,19.75
34,214,53.5
311,2296,574.0
152,1144,286.0
169,1311,327.75
198,1081,270.25
89,501,125.25
24,134,33.5
38,233,58.25
8,34,8.5
267,1454,363.5
247,1566,391.5
1,3,0.75
248,1502,375.5
79,380,95.0
23,306,76.5
1,4,1.0
79,480,120.0
14,54,13.5
68,412,103.0
229,1438,359.5
63,342,85.5
127,703,175.75
17,104,26.0
72,433,108.25
106,713,178.25
104,824,206.0
152,997,249.25
126,1140,285.0
150,1000,250.0
140,1114,278.5
83,532,133.0
190,1656,414.0
160,1024,256.0
22,127,31.75
80,426,106.5
157,1012,253.0
119,819,204.75
172,1109,277.25
258,1769,442.25
244,1666,416.5
232,1568,392.0
111,634,158.5
2,11,2.75
90,587,146.75
48,281,70.25
9,41,10.25
35,181,45.25
105,708,177.0
234,1481,370.25
1,1,0.25
51,311,77.75
23,148,37.0
15,109,27.25
58,400,100.0
277,1831,457.75
60,296,74.0
46,227,56.75
396,2183,545.75
61,401,100.25
159,875,218.75
16,98,24.5
10,66,16.5
285,1931,482.75
27,179,44.75
244,1530,382.5
11,59,14.75
15,119,29.75
201,1330,332.5
19,96,24.0
97,590,147.5
1,6,1.5
48,260,65.0
51,315,78.75
65,391,97.75
74,444,111.0
246,1613,403.25
65,381,95.25
226,1334,333.5
234,1492,373.0
66,382,95.5
167,1054,263.5
24,147,36.75
19,107,26.75
12,73,18.25
26,125,31.25
151,897,224.25
40,234,58.5
80,461,115.25
263,1695,423.75
158,1684,421.0
145,1810,452.5
21,122,30.5
16,109,27.25
246,1530,382.5
21,121,30.25
118,628,157.0
152,927,231.75
143,756,189.0
21,121,30.25
10,68,17.0
95,636,159.0
19,108,27.0
8,226,56.5
12,66,16.5
172,1107,276.75
335,2265,566.25
163,917,229.25
232,1481,370.25
180,1067,266.75
177,988,247.0
157,952,238.0
186,1139,284.75
122,741,185.25
123,681,170.25
155,822,205.5
167,1065,266.25
113,663,165.75
113,663,165.75
7,40,10.0
11,62,15.5
126,779,194.75
144,904,226.0
62,345,86.25
105,661,165.25
48,398,99.5
241,1702,425.5
403,2705,676.25
352,2320,580.0
395,2740,685.0
378,2779,694.75
370,2684,671.0
363,2653,663.25
12,66,16.5
29,150,37.5
49,262,65.5
51,291,72.75
21,138,34.5
34,238,59.5
37,237,59.25
70,486,121.5
81,606,151.5
89,552,138.0
387,2135,533.75
256,1023,255.75
48,302,75.5
381,2626,656.5
121,821,205.25
11,128,32.0
150,944,236.0
185,1166,291.5
7,34,8.5
247,1414,353.5
320,1892,473.0
261,1568,392.0
236,1494,373.5
40,217,54.25
150,1000,250.0
362,2302,575.5
12,101,25.25
20,84,21.0
45,219,54.75
1,15,3.75
248,1776,444.0
12,83,20.75
83,516,129.0
38,227,56.75
38,233,58.25
108,577,144.25
108,577,144.25
157,822,205.5
171,1184,296.0
139,963,240.75
139,963,240.75
139,963,240.75
330,1792,448.0
4,19,4.75
33,138,34.5
83,330,82.5
82,323,80.75
